diffFlux,Energy,type
1.18869763e+19,4.6637979,FB BB Flux
1.18018059e+19,4.6738039,FB BB Flux
1.17177266e+19,4.6838099,FB BB Flux
1.1633881e+19,4.6938159,FB BB Flux
1.15500886e+19,4.7038219,FB BB Flux
1.14671852e+19,4.7138279,FB BB Flux
1.13844139e+19,4.7238339,FB BB Flux
1.13013991e+19,4.7338399,FB BB Flux
1.12188674e+19,4.7438459,FB BB Flux
1.1137074e+19,4.7538519,FB BB Flux
1.10560361e+19,4.7638579,FB BB Flux
1.09755926e+19,4.7738639,FB BB Flux
1.08962033e+19,4.7838699,FB BB Flux
1.08173348e+19,4.7938759,FB BB Flux
1.07389525e+19,4.8038819,FB BB Flux
1.06592024e+19,4.8138879,FB BB Flux
1.05787324e+19,4.8238939,FB BB Flux
1.04999064e+19,4.8338999,FB BB Flux
1.04222267e+19,4.8439059,FB BB Flux
1.03447891e+19,4.8539119,FB BB Flux
1.02693368e+19,4.8639179,FB BB Flux
1.01945624e+19,4.8739239,FB BB Flux
1.01194589e+19,4.88393,FB BB Flux
1.00436319e+19,4.893936,FB BB Flux
9.96941466e+18,4.903942,FB BB Flux
9.89601432e+18,4.913948,FB BB Flux
9.82292436e+18,4.923954,FB BB Flux
9.75043615e+18,4.93396,FB BB Flux
9.67873368e+18,4.943966,FB BB Flux
9.60811385e+18,4.953972,FB BB Flux
9.53795861e+18,4.963978,FB BB Flux
9.46870084e+18,4.973984,FB BB Flux
9.39964402e+18,4.98399,FB BB Flux
9.33142811e+18,4.993996,FB BB Flux
9.26349048e+18,5.004002,FB BB Flux
9.19605803e+18,5.014008,FB BB Flux
9.12959979e+18,5.024014,FB BB Flux
9.06364693e+18,5.03402,FB BB Flux
8.99818749e+18,5.044026,FB BB Flux
8.93325066e+18,5.054032,FB BB Flux
8.86866612e+18,5.064038,FB BB Flux
8.80358324e+18,5.074044,FB BB Flux
8.73998013e+18,5.08405,FB BB Flux
8.67690335e+18,5.094056,FB BB Flux
8.61440224e+18,5.104062,FB BB Flux
8.5523698e+18,5.114068,FB BB Flux
8.49089688e+18,5.124074,FB BB Flux
8.42984989e+18,5.1340801,FB BB Flux
8.36915499e+18,5.1440861,FB BB Flux
8.30873274e+18,5.1540921,FB BB Flux
8.24891803e+18,5.1640981,FB BB Flux
8.18957145e+18,5.1741041,FB BB Flux
8.13092005e+18,5.1841101,FB BB Flux
8.07279201e+18,5.1941161,FB BB Flux
8.01523597e+18,5.2041221,FB BB Flux
7.95831638e+18,5.2141281,FB BB Flux
7.9019633e+18,5.2241341,FB BB Flux
7.84642315e+18,5.2341401,FB BB Flux
7.79133856e+18,5.2441461,FB BB Flux
7.7368916e+18,5.2541521,FB BB Flux
7.68278833e+18,5.2641581,FB BB Flux
7.629163e+18,5.2741641,FB BB Flux
7.57603548e+18,5.2841701,FB BB Flux
7.52331659e+18,5.2941761,FB BB Flux
7.47110332e+18,5.3041821,FB BB Flux
7.41929265e+18,5.3141881,FB BB Flux
7.36806386e+18,5.3241941,FB BB Flux
7.31740416e+18,5.3342001,FB BB Flux
7.26753162e+18,5.3442061,FB BB Flux
7.21825054e+18,5.3542121,FB BB Flux
7.16970565e+18,5.3642181,FB BB Flux
7.12174322e+18,5.3742241,FB BB Flux
7.07446851e+18,5.3842302,FB BB Flux
7.02827425e+18,5.3942362,FB BB Flux
6.98319113e+18,5.4042422,FB BB Flux
6.93914997e+18,5.4142482,FB BB Flux
6.89600243e+18,5.4242542,FB BB Flux
6.85344246e+18,5.4342602,FB BB Flux
6.8117698e+18,5.4442662,FB BB Flux
6.77153913e+18,5.4542722,FB BB Flux
6.73315108e+18,5.4642782,FB BB Flux
6.69702281e+18,5.4742842,FB BB Flux
6.66348815e+18,5.4842902,FB BB Flux
6.63333897e+18,5.4942962,FB BB Flux
6.60750386e+18,5.5043022,FB BB Flux
6.58664701e+18,5.5143082,FB BB Flux
6.57379952e+18,5.5243142,FB BB Flux
6.57176354e+18,5.5343202,FB BB Flux
6.57996891e+18,5.5443262,FB BB Flux
6.59932007e+18,5.5543322,FB BB Flux
6.63225687e+18,5.5643382,FB BB Flux
6.64720487e+18,5.5743442,FB BB Flux
6.594672e+18,5.5843502,FB BB Flux
6.49628764e+18,5.5943562,FB BB Flux
6.41657598e+18,5.6043622,FB BB Flux
6.38354018e+18,5.6143682,FB BB Flux
6.40910211e+18,5.6243742,FB BB Flux
6.52029702e+18,5.6343803,FB BB Flux
6.68341942e+18,5.6443863,FB BB Flux
6.65851597e+18,5.6543923,FB BB Flux
6.40599957e+18,5.6643983,FB BB Flux
6.2195004e+18,5.6744043,FB BB Flux
6.08036204e+18,5.6844103,FB BB Flux
5.98215597e+18,5.6944163,FB BB Flux
5.90682289e+18,5.7044223,FB BB Flux
5.84544964e+18,5.7144283,FB BB Flux
5.7957004e+18,5.7244343,FB BB Flux
5.7635247e+18,5.7344403,FB BB Flux
5.77888627e+18,5.7444463,FB BB Flux
6.05500865e+18,5.7544523,FB BB Flux
6.25398023e+18,5.7644583,FB BB Flux
5.68857028e+18,5.7744643,FB BB Flux
5.54904193e+18,5.7844703,FB BB Flux
5.48068369e+18,5.7944763,FB BB Flux
5.43131534e+18,5.8044823,FB BB Flux
5.38979321e+18,5.8144883,FB BB Flux
5.35247691e+18,5.8244943,FB BB Flux
5.31796707e+18,5.8345003,FB BB Flux
5.28563463e+18,5.8445063,FB BB Flux
5.25482434e+18,5.8545123,FB BB Flux
5.22562611e+18,5.8645183,FB BB Flux
5.20696289e+18,5.8745243,FB BB Flux
5.17308143e+18,5.8845304,FB BB Flux
5.14657181e+18,5.8945364,FB BB Flux
5.12303763e+18,5.9045424,FB BB Flux
5.1006328e+18,5.9145484,FB BB Flux
5.07886307e+18,5.9245544,FB BB Flux
5.05836748e+18,5.9345604,FB BB Flux
5.03945608e+18,5.9445664,FB BB Flux
5.02218303e+18,5.9545724,FB BB Flux
5.00678784e+18,5.9645784,FB BB Flux
4.99360873e+18,5.9745844,FB BB Flux
4.9830779e+18,5.9845904,FB BB Flux
4.97560021e+18,5.9945964,FB BB Flux
4.97106913e+18,6.0046024,FB BB Flux
4.97077583e+18,6.0146084,FB BB Flux
4.97623978e+18,6.0246144,FB BB Flux
4.98449587e+18,6.0346204,FB BB Flux
4.99320461e+18,6.0446264,FB BB Flux
5.00908013e+18,6.0546324,FB BB Flux
5.03019575e+18,6.0646384,FB BB Flux
5.030565e+18,6.0746444,FB BB Flux
5.00922651e+18,6.0846504,FB BB Flux
4.98697205e+18,6.0946564,FB BB Flux
4.98142904e+18,6.1046624,FB BB Flux
4.99671248e+18,6.1146684,FB BB Flux
5.04517916e+18,6.1246744,FB BB Flux
5.1465135e+18,6.1346805,FB BB Flux
5.24641264e+18,6.1446865,FB BB Flux
5.20145565e+18,6.1546925,FB BB Flux
5.096394e+18,6.1646985,FB BB Flux
5.03824886e+18,6.1747045,FB BB Flux
5.03839237e+18,6.1847105,FB BB Flux
5.26361899e+18,6.1947165,FB BB Flux
5.17669494e+18,6.2047225,FB BB Flux
4.99238731e+18,6.2147285,FB BB Flux
4.96340619e+18,6.2247345,FB BB Flux
4.9631748e+18,6.2347405,FB BB Flux
4.97531839e+18,6.2447465,FB BB Flux
4.9958339e+18,6.2547525,FB BB Flux
5.02320714e+18,6.2647585,FB BB Flux
5.05802525e+18,6.2747645,FB BB Flux
5.09986745e+18,6.2847705,FB BB Flux
5.1486572e+18,6.2947765,FB BB Flux
5.20526142e+18,6.3047825,FB BB Flux
5.27054222e+18,6.3147885,FB BB Flux
5.34540765e+18,6.3247945,FB BB Flux
5.43101092e+18,6.3348005,FB BB Flux
5.52802935e+18,6.3448065,FB BB Flux
5.63720539e+18,6.3548125,FB BB Flux
5.75647918e+18,6.3648185,FB BB Flux
5.89538455e+18,6.3748245,FB BB Flux
6.04814684e+18,6.3848306,FB BB Flux
6.22653549e+18,6.3948366,FB BB Flux
6.43348717e+18,6.4048426,FB BB Flux
6.66781549e+18,6.4148486,FB BB Flux
6.9239689e+18,6.4248546,FB BB Flux
7.20506629e+18,6.4348606,FB BB Flux
7.53434474e+18,6.4448666,FB BB Flux
7.92284321e+18,6.4548726,FB BB Flux
8.38471904e+18,6.4648786,FB BB Flux
8.93000803e+18,6.4748846,FB BB Flux
9.57618435e+18,6.4848906,FB BB Flux
1.0363906e+19,6.4948966,FB BB Flux
1.13238863e+19,6.5049026,FB BB Flux
1.24295464e+19,6.5149086,FB BB Flux
1.37377338e+19,6.5249146,FB BB Flux
1.54652494e+19,6.5349206,FB BB Flux
1.74229655e+19,6.5449266,FB BB Flux
1.9288626e+19,6.5549326,FB BB Flux
2.12856613e+19,6.5649386,FB BB Flux
2.40884627e+19,6.5749446,FB BB Flux
2.64281937e+19,6.5849506,FB BB Flux
2.63046815e+19,6.5949566,FB BB Flux
2.49073942e+19,6.6049626,FB BB Flux
2.44979186e+19,6.6149686,FB BB Flux
2.72717341e+19,6.6249746,FB BB Flux
4.54648016e+19,6.6349807,FB BB Flux
4.47846991e+19,6.6449867,FB BB Flux
4.06942125e+19,6.6549927,FB BB Flux
4.48475464e+19,6.6649987,FB BB Flux
3.80171935e+19,6.6750047,FB BB Flux
2.90565181e+19,6.6850107,FB BB Flux
2.32272214e+19,6.6950167,FB BB Flux
1.9306327e+19,6.7050227,FB BB Flux
1.67423918e+19,6.7150287,FB BB Flux
1.48113687e+19,6.7250347,FB BB Flux
1.32400801e+19,6.7350407,FB BB Flux
1.19068557e+19,6.7450467,FB BB Flux
1.07624933e+19,6.7550527,FB BB Flux
9.78896924e+18,6.7650587,FB BB Flux
8.95594013e+18,6.7750647,FB BB Flux
8.24460647e+18,6.7850707,FB BB Flux
7.63206944e+18,6.7950767,FB BB Flux
7.10663484e+18,6.8050827,FB BB Flux
6.65138253e+18,6.8150887,FB BB Flux
6.2549083e+18,6.8250947,FB BB Flux
5.90953142e+18,6.8351007,FB BB Flux
5.60537247e+18,6.8451067,FB BB Flux
5.33701668e+18,6.8551127,FB BB Flux
5.09993828e+18,6.8651187,FB BB Flux
4.88375449e+18,6.8751247,FB BB Flux
4.69078274e+18,6.8851308,FB BB Flux
4.6444824e+18,6.8951368,FB BB Flux
4.38020607e+18,6.9051428,FB BB Flux
4.22345738e+18,6.9151488,FB BB Flux
4.09845418e+18,6.9251548,FB BB Flux
3.98111847e+18,6.9351608,FB BB Flux
3.87075642e+18,6.9451668,FB BB Flux
3.76867326e+18,6.9551728,FB BB Flux
3.67133697e+18,6.9651788,FB BB Flux
3.57846693e+18,6.9751848,FB BB Flux
3.4911994e+18,6.9851908,FB BB Flux
3.40910744e+18,6.9951968,FB BB Flux
3.33184751e+18,7.0052028,FB BB Flux
3.25947176e+18,7.0152088,FB BB Flux
3.19155594e+18,7.0252148,FB BB Flux
3.12826953e+18,7.0352208,FB BB Flux
3.06936321e+18,7.0452268,FB BB Flux
3.01449493e+18,7.0552328,FB BB Flux
2.96301397e+18,7.0652388,FB BB Flux
2.91428379e+18,7.0752448,FB BB Flux
2.86869377e+18,7.0852508,FB BB Flux
2.82571433e+18,7.0952568,FB BB Flux
2.7850751e+18,7.1052628,FB BB Flux
2.74695222e+18,7.1152688,FB BB Flux
2.71064748e+18,7.1252748,FB BB Flux
2.67671613e+18,7.1352809,FB BB Flux
2.64472742e+18,7.1452869,FB BB Flux
2.6147902e+18,7.1552929,FB BB Flux
2.5868073e+18,7.1652989,FB BB Flux
2.56038483e+18,7.1753049,FB BB Flux
2.53571733e+18,7.1853109,FB BB Flux
2.51254279e+18,7.1953169,FB BB Flux
2.49095732e+18,7.2053229,FB BB Flux
2.47108519e+18,7.2153289,FB BB Flux
2.45271376e+18,7.2253349,FB BB Flux
2.43610268e+18,7.2353409,FB BB Flux
2.42113489e+18,7.2453469,FB BB Flux
2.40779508e+18,7.2553529,FB BB Flux
2.39621095e+18,7.2653589,FB BB Flux
2.38613755e+18,7.2753649,FB BB Flux
2.37789641e+18,7.2853709,FB BB Flux
2.37165946e+18,7.2953769,FB BB Flux
2.36712767e+18,7.3053829,FB BB Flux
2.36426495e+18,7.3153889,FB BB Flux
2.36343481e+18,7.3253949,FB BB Flux
2.364488e+18,7.3354009,FB BB Flux
2.36834719e+18,7.3454069,FB BB Flux
2.37473409e+18,7.3554129,FB BB Flux
2.38386763e+18,7.3654189,FB BB Flux
2.39610402e+18,7.3754249,FB BB Flux
2.41179671e+18,7.385431,FB BB Flux
2.43099573e+18,7.395437,FB BB Flux
2.45397273e+18,7.405443,FB BB Flux
2.48062029e+18,7.415449,FB BB Flux
2.51083161e+18,7.425455,FB BB Flux
2.54543311e+18,7.435461,FB BB Flux
2.5842476e+18,7.445467,FB BB Flux
2.62746037e+18,7.455473,FB BB Flux
2.67610644e+18,7.465479,FB BB Flux
2.72994968e+18,7.475485,FB BB Flux
2.78930819e+18,7.485491,FB BB Flux
2.85409585e+18,7.495497,FB BB Flux
2.92497335e+18,7.505503,FB BB Flux
2.99915887e+18,7.515509,FB BB Flux
3.07952103e+18,7.525515,FB BB Flux
3.16537341e+18,7.535521,FB BB Flux
3.25703307e+18,7.545527,FB BB Flux
3.35650634e+18,7.555533,FB BB Flux
3.46272785e+18,7.565539,FB BB Flux
3.57545023e+18,7.575545,FB BB Flux
3.67643528e+18,7.585551,FB BB Flux
3.8020657e+18,7.595557,FB BB Flux
3.92480434e+18,7.605563,FB BB Flux
4.04484131e+18,7.615569,FB BB Flux
4.17921731e+18,7.6255751,FB BB Flux
4.32257622e+18,7.6355811,FB BB Flux
4.45336782e+18,7.6455871,FB BB Flux
4.56639957e+18,7.6555931,FB BB Flux
4.701753e+18,7.6655991,FB BB Flux
4.86625532e+18,7.6756051,FB BB Flux
4.9504353e+18,7.6856111,FB BB Flux
4.91693312e+18,7.6956171,FB BB Flux
4.82897943e+18,7.7056231,FB BB Flux
4.7742233e+18,7.7156291,FB BB Flux
4.7880903e+18,7.7256351,FB BB Flux
5.09929794e+18,7.7356411,FB BB Flux
5.24159289e+18,7.7456471,FB BB Flux
5.09233683e+18,7.7556531,FB BB Flux
5.27738015e+18,7.7656591,FB BB Flux
5.176327e+18,7.7756651,FB BB Flux
4.92392858e+18,7.7856711,FB BB Flux
4.79941311e+18,7.7956771,FB BB Flux
4.70036435e+18,7.8056831,FB BB Flux
4.60531549e+18,7.8156891,FB BB Flux
4.47623977e+18,7.8256951,FB BB Flux
4.3247512e+18,7.8357011,FB BB Flux
4.17389242e+18,7.8457071,FB BB Flux
4.03044955e+18,7.8557131,FB BB Flux
3.8945181e+18,7.8657191,FB BB Flux
3.76190056e+18,7.8757252,FB BB Flux
3.63450494e+18,7.8857312,FB BB Flux
3.51214103e+18,7.8957372,FB BB Flux
3.40463064e+18,7.9057432,FB BB Flux
3.30800051e+18,7.9157492,FB BB Flux
3.22305651e+18,7.9257552,FB BB Flux
3.15072279e+18,7.9357612,FB BB Flux
3.08954998e+18,7.9457672,FB BB Flux
3.03871156e+18,7.9557732,FB BB Flux
2.99668778e+18,7.9657792,FB BB Flux
2.96253394e+18,7.9757852,FB BB Flux
2.93546266e+18,7.9857912,FB BB Flux
2.91302391e+18,7.9957972,FB BB Flux
2.89399444e+18,8.0058032,FB BB Flux
2.87791542e+18,8.0158092,FB BB Flux
2.86488284e+18,8.0258152,FB BB Flux
2.85312433e+18,8.0358212,FB BB Flux
2.84265644e+18,8.0458272,FB BB Flux
2.83300775e+18,8.0558332,FB BB Flux
2.82410797e+18,8.0658392,FB BB Flux
2.81622094e+18,8.0758452,FB BB Flux
2.80911789e+18,8.0858512,FB BB Flux
2.80279072e+18,8.0958572,FB BB Flux
2.79710775e+18,8.1058632,FB BB Flux
2.79040174e+18,8.1158692,FB BB Flux
2.7830431e+18,8.1258753,FB BB Flux
2.77539167e+18,8.1358813,FB BB Flux
2.76752938e+18,8.1458873,FB BB Flux
2.7575841e+18,8.1558933,FB BB Flux
2.74651354e+18,8.1658993,FB BB Flux
2.73507519e+18,8.1759053,FB BB Flux
2.72288676e+18,8.1859113,FB BB Flux
2.71109058e+18,8.1959173,FB BB Flux
2.69873873e+18,8.2059233,FB BB Flux
2.6864409e+18,8.2159293,FB BB Flux
2.67353276e+18,8.2259353,FB BB Flux
2.6595109e+18,8.2359413,FB BB Flux
2.64444139e+18,8.2459473,FB BB Flux
2.62857148e+18,8.2559533,FB BB Flux
2.61317288e+18,8.2659593,FB BB Flux
2.59660423e+18,8.2759653,FB BB Flux
2.5796612e+18,8.2859713,FB BB Flux
2.56378769e+18,8.2959773,FB BB Flux
2.54553952e+18,8.3059833,FB BB Flux
2.53020489e+18,8.3159893,FB BB Flux
2.5131824e+18,8.3259953,FB BB Flux
2.49483454e+18,8.3360013,FB BB Flux
2.47570031e+18,8.3460073,FB BB Flux
2.45629443e+18,8.3560133,FB BB Flux
2.43673136e+18,8.3660193,FB BB Flux
2.41710642e+18,8.3760254,FB BB Flux
2.39753155e+18,8.3860314,FB BB Flux
2.37804586e+18,8.3960374,FB BB Flux
2.35925869e+18,8.4060434,FB BB Flux
2.34052003e+18,8.4160494,FB BB Flux
2.32111026e+18,8.4260554,FB BB Flux
2.30292243e+18,8.4360614,FB BB Flux
2.28438317e+18,8.4460674,FB BB Flux
2.26543017e+18,8.4560734,FB BB Flux
2.24648384e+18,8.4660794,FB BB Flux
2.22775782e+18,8.4760854,FB BB Flux
2.20931759e+18,8.4860914,FB BB Flux
2.19113913e+18,8.4960974,FB BB Flux
2.17323949e+18,8.5061034,FB BB Flux
2.15557894e+18,8.5161094,FB BB Flux
2.13812952e+18,8.5261154,FB BB Flux
2.12097593e+18,8.5361214,FB BB Flux
2.10405643e+18,8.5461274,FB BB Flux
2.08739786e+18,8.5561334,FB BB Flux
2.0709837e+18,8.5661394,FB BB Flux
2.05476933e+18,8.5761454,FB BB Flux
2.03876925e+18,8.5861514,FB BB Flux
2.02311456e+18,8.5961574,FB BB Flux
2.00766852e+18,8.6061634,FB BB Flux
1.99247559e+18,8.6161694,FB BB Flux
1.97754705e+18,8.6261755,FB BB Flux
1.96283871e+18,8.6361815,FB BB Flux
1.94838209e+18,8.6461875,FB BB Flux
1.93412531e+18,8.6561935,FB BB Flux
1.92016291e+18,8.6661995,FB BB Flux
1.90649871e+18,8.6762055,FB BB Flux
1.89304892e+18,8.6862115,FB BB Flux
1.8798934e+18,8.6962175,FB BB Flux
1.86697307e+18,8.7062235,FB BB Flux
1.85431666e+18,8.7162295,FB BB Flux
1.84198999e+18,8.7262355,FB BB Flux
1.82997578e+18,8.7362415,FB BB Flux
1.81820065e+18,8.7462475,FB BB Flux
1.80669581e+18,8.7562535,FB BB Flux
1.79541007e+18,8.7662595,FB BB Flux
1.78431865e+18,8.7762655,FB BB Flux
1.77334491e+18,8.7862715,FB BB Flux
1.76259218e+18,8.7962775,FB BB Flux
1.75200996e+18,8.8062835,FB BB Flux
1.74164862e+18,8.8162895,FB BB Flux
1.73140443e+18,8.8262955,FB BB Flux
1.72148782e+18,8.8363015,FB BB Flux
1.7117623e+18,8.8463075,FB BB Flux
1.70207974e+18,8.8563135,FB BB Flux
1.69242495e+18,8.8663195,FB BB Flux
1.68266064e+18,8.8763256,FB BB Flux
1.67257813e+18,8.8863316,FB BB Flux
1.66230012e+18,8.8963376,FB BB Flux
1.65181468e+18,8.9063436,FB BB Flux
1.64124432e+18,8.9163496,FB BB Flux
1.63073116e+18,8.9263556,FB BB Flux
1.62033318e+18,8.9363616,FB BB Flux
1.60994876e+18,8.9463676,FB BB Flux
1.59943106e+18,8.9563736,FB BB Flux
1.58860167e+18,8.9663796,FB BB Flux
1.57725482e+18,8.9763856,FB BB Flux
1.56531035e+18,8.9863916,FB BB Flux
1.55281048e+18,8.9963976,FB BB Flux
1.53990327e+18,9.0064036,FB BB Flux
1.52680672e+18,9.0164096,FB BB Flux
1.51385991e+18,9.0264156,FB BB Flux
1.50126172e+18,9.0364216,FB BB Flux
1.48925207e+18,9.0464276,FB BB Flux
1.47778081e+18,9.0564336,FB BB Flux
1.46719388e+18,9.0664396,FB BB Flux
1.4573243e+18,9.0764456,FB BB Flux
1.44794662e+18,9.0864516,FB BB Flux
1.43857241e+18,9.0964576,FB BB Flux
1.42853703e+18,9.1064636,FB BB Flux
1.41713453e+18,9.1164696,FB BB Flux
1.40446914e+18,9.1264757,FB BB Flux
1.3914921e+18,9.1364817,FB BB Flux
1.37888668e+18,9.1464877,FB BB Flux
1.36668551e+18,9.1564937,FB BB Flux
1.35465938e+18,9.1664997,FB BB Flux
1.34266559e+18,9.1765057,FB BB Flux
1.33067414e+18,9.1865117,FB BB Flux
1.31878187e+18,9.1965177,FB BB Flux
1.30711833e+18,9.2065237,FB BB Flux
1.29582738e+18,9.2165297,FB BB Flux
1.28492084e+18,9.2265357,FB BB Flux
1.27433868e+18,9.2365417,FB BB Flux
1.26392771e+18,9.2465477,FB BB Flux
1.25402271e+18,9.2565537,FB BB Flux
1.24440277e+18,9.2665597,FB BB Flux
1.2349226e+18,9.2765657,FB BB Flux
1.22573661e+18,9.2865717,FB BB Flux
1.21669315e+18,9.2965777,FB BB Flux
1.20781977e+18,9.3065837,FB BB Flux
1.19908249e+18,9.3165897,FB BB Flux
1.19046591e+18,9.3265957,FB BB Flux
1.18196418e+18,9.3366017,FB BB Flux
1.17352634e+18,9.3466077,FB BB Flux
1.16517998e+18,9.3566137,FB BB Flux
1.1568946e+18,9.3666197,FB BB Flux
1.14869419e+18,9.3766258,FB BB Flux
1.14058735e+18,9.3866318,FB BB Flux
1.13251012e+18,9.3966378,FB BB Flux
1.12450886e+18,9.4066438,FB BB Flux
1.11653091e+18,9.4166498,FB BB Flux
1.10858054e+18,9.4266558,FB BB Flux
1.10066347e+18,9.4366618,FB BB Flux
1.09281869e+18,9.4466678,FB BB Flux
1.08508723e+18,9.4566738,FB BB Flux
1.07740707e+18,9.4666798,FB BB Flux
1.06972567e+18,9.4766858,FB BB Flux
1.06209657e+18,9.4866918,FB BB Flux
1.05450283e+18,9.4966978,FB BB Flux
1.04691566e+18,9.5067038,FB BB Flux
1.03937307e+18,9.5167098,FB BB Flux
1.03185009e+18,9.5267158,FB BB Flux
1.02436457e+18,9.5367218,FB BB Flux
1.01692117e+18,9.5467278,FB BB Flux
1.00952945e+18,9.5567338,FB BB Flux
1.00218754e+18,9.5667398,FB BB Flux
9.94910079e+17,9.5767458,FB BB Flux
9.87692411e+17,9.5867518,FB BB Flux
9.80482352e+17,9.5967578,FB BB Flux
9.73254589e+17,9.6067638,FB BB Flux
9.66087813e+17,9.6167698,FB BB Flux
9.58942022e+17,9.6267759,FB BB Flux
9.51806836e+17,9.6367819,FB BB Flux
9.44715802e+17,9.6467879,FB BB Flux
9.3766097e+17,9.6567939,FB BB Flux
9.30641511e+17,9.6667999,FB BB Flux
9.23699955e+17,9.6768059,FB BB Flux
9.16804492e+17,9.6868119,FB BB Flux
9.09958907e+17,9.6968179,FB BB Flux
9.03167671e+17,9.7068239,FB BB Flux
8.96461344e+17,9.7168299,FB BB Flux
8.89730259e+17,9.7268359,FB BB Flux
8.83111384e+17,9.7368419,FB BB Flux
8.76484306e+17,9.7468479,FB BB Flux
8.69905232e+17,9.7568539,FB BB Flux
8.63334746e+17,9.7668599,FB BB Flux
8.56819691e+17,9.7768659,FB BB Flux
8.50350158e+17,9.7868719,FB BB Flux
8.43921035e+17,9.7968779,FB BB Flux
8.37531466e+17,9.8068839,FB BB Flux
8.31185464e+17,9.8168899,FB BB Flux
8.24909885e+17,9.8268959,FB BB Flux
8.18663258e+17,9.8369019,FB BB Flux
8.12482329e+17,9.8469079,FB BB Flux
8.06343162e+17,9.8569139,FB BB Flux
8.00237081e+17,9.8669199,FB BB Flux
7.94194026e+17,9.876926,FB BB Flux
7.88137472e+17,9.886932,FB BB Flux
7.82180799e+17,9.896938,FB BB Flux
7.7625961e+17,9.906944,FB BB Flux
7.70372253e+17,9.91695,FB BB Flux
7.64547534e+17,9.926956,FB BB Flux
7.58752768e+17,9.936962,FB BB Flux
7.53005037e+17,9.946968,FB BB Flux
7.473239e+17,9.956974,FB BB Flux
7.41672669e+17,9.96698,FB BB Flux
7.36055897e+17,9.976986,FB BB Flux
7.30502808e+17,9.986992,FB BB Flux
7.24996645e+17,9.996998,FB BB Flux
7.19499054e+17,10.007004,FB BB Flux
7.14063713e+17,10.01701,FB BB Flux
7.08645407e+17,10.027016,FB BB Flux
7.03236533e+17,10.037022,FB BB Flux
6.97904526e+17,10.047028,FB BB Flux
6.9263981e+17,10.057034,FB BB Flux
6.87368907e+17,10.06704,FB BB Flux
6.82170153e+17,10.077046,FB BB Flux
6.76951234e+17,10.087052,FB BB Flux
6.71820473e+17,10.097058,FB BB Flux
6.66763888e+17,10.107064,FB BB Flux
6.61734614e+17,10.11707,FB BB Flux
6.56654477e+17,10.127076,FB BB Flux
6.51681187e+17,10.137082,FB BB Flux
6.46774858e+17,10.147088,FB BB Flux
6.41901208e+17,10.157094,FB BB Flux
6.37078108e+17,10.1671,FB BB Flux
6.32273007e+17,10.177106,FB BB Flux
6.27523849e+17,10.187112,FB BB Flux
6.22792051e+17,10.197118,FB BB Flux
6.18111444e+17,10.207124,FB BB Flux
6.13455466e+17,10.21713,FB BB Flux
6.08847851e+17,10.227136,FB BB Flux
6.04271425e+17,10.237142,FB BB Flux
5.99718187e+17,10.247148,FB BB Flux
5.952062e+17,10.257154,FB BB Flux
5.90724745e+17,10.26716,FB BB Flux
5.86274805e+17,10.277166,FB BB Flux
5.81853348e+17,10.287172,FB BB Flux
5.77480366e+17,10.297178,FB BB Flux
5.7313921e+17,10.307184,FB BB Flux
5.68835276e+17,10.31719,FB BB Flux
5.64556092e+17,10.327196,FB BB Flux
5.60307496e+17,10.337202,FB BB Flux
5.56038428e+17,10.347208,FB BB Flux
5.51747118e+17,10.357214,FB BB Flux
5.47570924e+17,10.36722,FB BB Flux
5.43450657e+17,10.377226,FB BB Flux
5.39368035e+17,10.387232,FB BB Flux
5.35316675e+17,10.397238,FB BB Flux
5.31291743e+17,10.407244,FB BB Flux
5.27297599e+17,10.41725,FB BB Flux
5.23331573e+17,10.427256,FB BB Flux
5.19391112e+17,10.437262,FB BB Flux
5.1548254e+17,10.447268,FB BB Flux
5.11602631e+17,10.457274,FB BB Flux
5.07759818e+17,10.46728,FB BB Flux
5.03943443e+17,10.477286,FB BB Flux
5.00146677e+17,10.487292,FB BB Flux
4.96394136e+17,10.497298,FB BB Flux
4.92664519e+17,10.507304,FB BB Flux
4.88958936e+17,10.51731,FB BB Flux
4.85279556e+17,10.527316,FB BB Flux
4.81628077e+17,10.537322,FB BB Flux
4.78006858e+17,10.547328,FB BB Flux
4.74413515e+17,10.557334,FB BB Flux
4.7084698e+17,10.56734,FB BB Flux
4.67308776e+17,10.577346,FB BB Flux
4.63797545e+17,10.587352,FB BB Flux
4.60308645e+17,10.597358,FB BB Flux
4.56847325e+17,10.607364,FB BB Flux
4.53407405e+17,10.61737,FB BB Flux
4.49994989e+17,10.627376,FB BB Flux
4.46608842e+17,10.637382,FB BB Flux
4.43246106e+17,10.647388,FB BB Flux
4.39915206e+17,10.657394,FB BB Flux
4.36607669e+17,10.6674,FB BB Flux
4.33334183e+17,10.677406,FB BB Flux
4.30081818e+17,10.687412,FB BB Flux
4.26856286e+17,10.697418,FB BB Flux
4.23658284e+17,10.707424,FB BB Flux
4.20480468e+17,10.71743,FB BB Flux
4.17328653e+17,10.727436,FB BB Flux
4.14196576e+17,10.737442,FB BB Flux
4.11082697e+17,10.747448,FB BB Flux
4.08009174e+17,10.757454,FB BB Flux
4.04956504e+17,10.76746,FB BB Flux
4.01916422e+17,10.777466,FB BB Flux
3.98907149e+17,10.787472,FB BB Flux
3.95923463e+17,10.797478,FB BB Flux
